train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),0,0.9333333333333333,0.4827586206896552,
WESAD,PhysioNet,subject_zscore,coral,0,0.576867816091954,0.49852232676948943,0.6929622473246135
WESAD,PhysioNet,subject_zscore,mmd,0,0.5222701149425287,0.4834733201581028,0.5232114546175188
WESAD,PhysioNet,subject_zscore,dann,0,0.5991379310344828,0.5358231707317074,0.6732932025366627
WESAD,PhysioNet,subject_zscore,subject_dann,0,0.5732758620689655,0.49783549783549785,0.7081351565596512
WESAD,PhysioNet,subject_zscore,source_only,1,0.5402298850574713,0.4404156064461408,0.6995640110978993
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),1,0.8666666666666667,0.4642857142857143,
WESAD,PhysioNet,subject_zscore,coral,1,0.5933908045977012,0.5316770186335403,0.69683908045977
WESAD,PhysioNet,subject_zscore,mmd,1,0.5675287356321839,0.537381459972065,0.5900713436385255
WESAD,PhysioNet,subject_zscore,dann,1,0.625,0.6019389687657952,0.6754236028537456
WESAD,PhysioNet,subject_zscore,subject_dann,1,0.5775862068965517,0.5512223124698468,0.6758075703527546
WESAD,PhysioNet,subject_zscore,source_only,2,0.5531609195402298,0.46148189005331863,0.699910820451843
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),2,0.8,0.4444444444444444,
WESAD,PhysioNet,subject_zscore,coral,2,0.5833333333333333,0.5150458305387883,0.6923057867617914
WESAD,PhysioNet,subject_zscore,mmd,2,0.5416666666666667,0.49927798952619995,0.5857857709076497
WESAD,PhysioNet,subject_zscore,dann,2,0.5545977011494253,0.47420223787815996,0.6663446294094333
WESAD,PhysioNet,subject_zscore,subject_dann,2,0.555316091954023,0.47279574081288145,0.661935196195006
WESAD,PhysioNet,subject_zscore,source_only,3,0.5581896551724138,0.4747189732853957,0.6929746333729687
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),3,0.8666666666666667,0.4642857142857143,
WESAD,PhysioNet,subject_zscore,coral,3,0.576867816091954,0.5182408038577091,0.6730207094728498
WESAD,PhysioNet,subject_zscore,mmd,3,0.5387931034482759,0.5019940210188923,0.5708358105430044
WESAD,PhysioNet,subject_zscore,dann,3,0.6027298850574713,0.6001272428074167,0.6440869005152596
WESAD,PhysioNet,subject_zscore,subject_dann,3,0.5165229885057471,0.36676596223021585,0.6072384066587395
WESAD,PhysioNet,subject_zscore,source_only,4,0.5308908045977011,0.42784971682310086,0.6993658343242172
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),4,0.8,0.4444444444444444,
WESAD,PhysioNet,subject_zscore,coral,4,0.5761494252873564,0.5131431181833755,0.7018802021403092
WESAD,PhysioNet,subject_zscore,mmd,4,0.5711206896551724,0.5391657003319283,0.6387732857709076
WESAD,PhysioNet,subject_zscore,dann,4,0.5876436781609196,0.5387861084063617,0.6753988307570353
WESAD,PhysioNet,subject_zscore,subject_dann,4,0.521551724137931,0.38419663820150013,0.6798206500198177
WESAD,PhysioNet,subject_zscore,source_only,5,0.5488505747126436,0.45453108535300313,0.6892340467697187
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),5,0.9333333333333333,0.4827586206896552,
WESAD,PhysioNet,subject_zscore,coral,5,0.5941091954022988,0.5243009981624591,0.6912901307966706
WESAD,PhysioNet,subject_zscore,mmd,5,0.5193965517241379,0.49037136821479965,0.5299246928260009
WESAD,PhysioNet,subject_zscore,dann,5,0.5933908045977011,0.5254191817572099,0.6662455410225921
WESAD,PhysioNet,subject_zscore,subject_dann,5,0.5208333333333334,0.37508745417401285,0.5789239001189062
WESAD,PhysioNet,subject_zscore,source_only,6,0.5330459770114943,0.42218045112781954,0.7062772493063812
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),6,0.8,0.4444444444444444,
WESAD,PhysioNet,subject_zscore,coral,6,0.5653735632183908,0.48333982599662384,0.7020164486722156
WESAD,PhysioNet,subject_zscore,mmd,6,0.5797413793103449,0.5414467959043863,0.6307966706302022
WESAD,PhysioNet,subject_zscore,dann,6,0.5704022988505747,0.4958533588115321,0.669317281014665
WESAD,PhysioNet,subject_zscore,subject_dann,6,0.569683908045977,0.5037812237415018,0.698127229488704
WESAD,PhysioNet,subject_zscore,source_only,7,0.5416666666666666,0.44567346696479804,0.6950059453032105
