train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,none,source_only,9,0.6307685085207266,0.6277648968235567,0.6475282850570396
WESAD,PhysioNet,none,finetune_k5 (uses target labels),9,0.6867816091954022,0.5009090909090909,0.7931034482758621
WESAD,PhysioNet,none,coral,9,0.6279752124313412,0.6251848415436806,0.6611309328200554
WESAD,PhysioNet,none,mmd,9,0.5998075207736726,0.5791643839566333,0.6251584432655743
WESAD,PhysioNet,none,dann,9,0.6264729355429323,0.6161988034974689,0.6360147410919674
WESAD,PhysioNet,none,subject_dann,9,0.6201469414581475,0.6066942719116633,0.6678090230505608
PhysioNet,WESAD,none,source_only,0,0.6569001170281663,0.6637378678899253,0.7522354652153659
PhysioNet,WESAD,none,finetune_k5 (uses target labels),0,0.908747281576858,0.8963605870020964,0.965161034208982
PhysioNet,WESAD,none,coral,0,0.653684682944565,0.6603109447937965,0.7533716610046244
PhysioNet,WESAD,none,mmd,0,0.6302506447911104,0.5769669327251995,0.5859702543942371
PhysioNet,WESAD,none,dann,0,0.7192119346005703,0.7235781214368611,0.7999556883642189
PhysioNet,WESAD,none,subject_dann,0,0.5772187063274743,0.5783610976755806,0.6251519661868133
PhysioNet,WESAD,none,source_only,1,0.6843023189756059,0.6934477751446306,0.8241168918227989
PhysioNet,WESAD,none,finetune_k5 (uses target labels),1,0.8950990714211744,0.8839458251415704,0.9629086264627706
PhysioNet,WESAD,none,coral,1,0.6885602126958518,0.6982045445777555,0.8245884130753411
PhysioNet,WESAD,none,mmd,1,0.6980247236203743,0.6648121515396284,0.743929873995887
PhysioNet,WESAD,none,dann,1,0.7095457489234545,0.6964487620278283,0.7611375592242055
PhysioNet,WESAD,none,subject_dann,1,0.735235135718587,0.7300798130500117,0.7965414200174975
PhysioNet,WESAD,none,source_only,2,0.6169883994409917,0.6197185168853121,0.6997602626884665
PhysioNet,WESAD,none,finetune_k5 (uses target labels),2,0.9096016431357659,0.9002581405018859,0.964884876937416
PhysioNet,WESAD,none,coral,2,0.6144972901730426,0.6171403373387719,0.6982775271834842
PhysioNet,WESAD,none,mmd,2,0.5915944235510663,0.5438705986373329,0.6285946394282662
PhysioNet,WESAD,none,dann,2,0.6246690829763786,0.5916875915463486,0.666174315157988
PhysioNet,WESAD,none,subject_dann,2,0.5958722006976243,0.5771635354081233,0.6448138343199299
PhysioNet,WESAD,none,source_only,3,0.6523780577869178,0.6591747254218047,0.7668753479599605
PhysioNet,WESAD,none,finetune_k5 (uses target labels),3,0.8787583278677207,0.8779256006199949,0.9601039041734268
PhysioNet,WESAD,none,coral,3,0.6523780577869178,0.6591747254218047,0.7707100087487075
PhysioNet,WESAD,none,mmd,3,0.5686091827343688,0.5244263542201733,0.55812777657846
PhysioNet,WESAD,none,dann,3,0.6749201822458046,0.6807492693479775,0.7392657902809813
PhysioNet,WESAD,none,subject_dann,3,0.6672679036051492,0.6589604556906561,0.6755024825877995
PhysioNet,WESAD,none,source_only,4,0.6439332825832548,0.6491585892105298,0.7418051878699737
PhysioNet,WESAD,none,finetune_k5 (uses target labels),4,0.939625116503849,0.9348265969981047,0.9844316338154578
PhysioNet,WESAD,none,coral,4,0.6439332825832548,0.6491585892105298,0.7414700101121425
PhysioNet,WESAD,none,mmd,4,0.6043539022644382,0.5966466368396417,0.619914103598332
PhysioNet,WESAD,none,dann,4,0.6902531444218467,0.6802264207629751,0.7382148091759172
PhysioNet,WESAD,none,subject_dann,4,0.6789281128924136,0.6675525302137892,0.7251826434731232
PhysioNet,WESAD,none,source_only,5,0.6618652926272255,0.6699011164274322,0.8010464363219071
PhysioNet,WESAD,none,finetune_k5 (uses target labels),5,0.9079274396768959,0.9088263276249784,0.9660844350857813
PhysioNet,WESAD,none,coral,5,0.6618652926272255,0.6699011164274322,0.8018815402270121
PhysioNet,WESAD,none,mmd,5,0.5763296331223797,0.5279355321871002,0.6078306613795689
PhysioNet,WESAD,none,dann,5,0.6980275641098475,0.6940788739311946,0.7608819151716224
PhysioNet,WESAD,none,subject_dann,5,0.6722529626305205,0.679939225970972,0.7532750843625373
PhysioNet,WESAD,none,source_only,6,0.6574312885596446,0.6646492616033755,0.7767772942633475
PhysioNet,WESAD,none,finetune_k5 (uses target labels),6,0.8988444544167904,0.8944811570445503,0.9630380751838171
PhysioNet,WESAD,none,coral,6,0.6565478963334962,0.6636500555532694,0.7763682637792144
PhysioNet,WESAD,none,mmd,6,0.5413688886868986,0.5325291725351877,0.5730744321861543
PhysioNet,WESAD,none,dann,6,0.6702362151045869,0.6632924770157411,0.7116846374967334
PhysioNet,WESAD,none,subject_dann,6,0.6264585913444605,0.6303790595579313,0.6927897015213662
PhysioNet,WESAD,none,source_only,7,0.6430669332939452,0.648890360002522,0.7681990160544465
PhysioNet,WESAD,none,finetune_k5 (uses target labels),7,0.9267492837170769,0.9276898460473966,0.978054126825227
PhysioNet,WESAD,none,coral,7,0.642342608478293,0.6480738362760834,0.7686478133912036
PhysioNet,WESAD,none,mmd,7,0.5458739049913081,0.5354077482876712,0.5806074102689376
PhysioNet,WESAD,none,dann,7,0.6524433890448003,0.6303639024079906,0.7075488848238327
PhysioNet,WESAD,none,subject_dann,7,0.6548805290127595,0.6210919088766693,0.7090145773919763
PhysioNet,WESAD,none,source_only,8,0.6463533796143752,0.6524113253263373,0.7281822003567654
PhysioNet,WESAD,none,finetune_k5 (uses target labels),8,0.908337360626877,0.9025438064536722,0.9770271669715904
PhysioNet,WESAD,none,coral,8,0.6445865951620784,0.6504516358292955,0.7279435992410213
PhysioNet,WESAD,none,mmd,8,0.6061377296535739,0.5937596083744074,0.5749548362173769
PhysioNet,WESAD,none,dann,8,0.6668276277368116,0.6682219419924338,0.7145762557803961
PhysioNet,WESAD,none,subject_dann,8,0.5686489495869929,0.5672041996071606,0.5797382204901548
PhysioNet,WESAD,none,source_only,9,0.6813169645393294,0.6913847926085481,0.7991262654380603
PhysioNet,WESAD,none,finetune_k5 (uses target labels),9,0.9113103662535814,0.9081569509126921,0.9657996478994788
PhysioNet,WESAD,none,coral,9,0.6782605978662243,0.6881777777777778,0.7985808914592162
PhysioNet,WESAD,none,mmd,9,0.627637394475816,0.5967435773488805,0.6275493393021485
PhysioNet,WESAD,none,dann,9,0.6963999636417348,0.6711521619018217,0.7673184643177713
PhysioNet,WESAD,none,subject_dann,9,0.5430419369865815,0.4520408068911495,0.5288252871734858
WESAD,PhysioNet,subject_zscore,source_only,0,0.5505375334491338,0.45354852058762674,0.6362142622412094
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),0,0.9051724137931034,0.6240896358543417,0.9885057471264369
WESAD,PhysioNet,subject_zscore,coral,0,0.5463593258532463,0.4549494597420704,0.6404863621426224
WESAD,PhysioNet,subject_zscore,mmd,0,0.5465236373879161,0.500681283289979,0.6319421623397964
