train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
PhysioNet,WESAD,subject_zscore,mmd,5,0.7415040959858203,0.7023203087629171,0.820890095781305
PhysioNet,WESAD,subject_zscore,dann,5,0.7839779350777726,0.758692632366298,0.845420562871394
PhysioNet,WESAD,subject_zscore,subject_dann,5,0.8055315692000045,0.7705547510068604,0.8963846249985797
PhysioNet,WESAD,subject_zscore,source_only,6,0.8164674536716168,0.7771488759422007,0.9142456228057219
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),6,0.9775147571541993,0.9677116444918185,0.9939072801960717
PhysioNet,WESAD,subject_zscore,coral,6,0.8057786917841683,0.7677904545867698,0.8947769079567791
PhysioNet,WESAD,subject_zscore,mmd,6,0.7901247542976606,0.7451942708169739,0.8569927169849909
PhysioNet,WESAD,subject_zscore,dann,6,0.8303375637689887,0.8057111170486296,0.8998954699873882
PhysioNet,WESAD,subject_zscore,subject_dann,6,0.7942093781600446,0.7914152822050058,0.8497835547021462
PhysioNet,WESAD,subject_zscore,source_only,7,0.7882869576085351,0.7379613138924226,0.8990348016770249
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),7,0.9579205357451068,0.9436614703436779,0.9939935793434361
PhysioNet,WESAD,subject_zscore,coral,7,0.7772800609000943,0.726661233006227,0.8762682785497597
PhysioNet,WESAD,subject_zscore,mmd,7,0.7519088089259541,0.6909663032383478,0.8712122072875597
PhysioNet,WESAD,subject_zscore,dann,7,0.756379739356686,0.7112598770851624,0.8314794405371935
PhysioNet,WESAD,subject_zscore,subject_dann,7,0.6812402713235545,0.6443205367048332,0.7820321997886677
PhysioNet,WESAD,subject_zscore,source_only,8,0.8344704759524161,0.7924205764780139,0.9316975901287309
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),8,0.9641124995685042,0.9511350842701349,0.9938727605371258
PhysioNet,WESAD,subject_zscore,coral,8,0.8248241737016122,0.785175839689831,0.9208185154465818
PhysioNet,WESAD,subject_zscore,mmd,8,0.8007964732482702,0.7631693691059096,0.8830172815379546
PhysioNet,WESAD,subject_zscore,dann,8,0.7098638837444469,0.6979291604325469,0.8026939202163317
PhysioNet,WESAD,subject_zscore,subject_dann,8,0.7255348641677934,0.7125462243275626,0.8026711963005466
PhysioNet,WESAD,subject_zscore,source_only,9,0.8067501391839842,0.7650769473186616,0.8947286196357358
PhysioNet,WESAD,subject_zscore,finetune_k5 (uses target labels),9,0.9580845041250993,0.940947120461376,0.981937588456626
PhysioNet,WESAD,subject_zscore,coral,9,0.8004783384272778,0.7612249488026326,0.8797109517912125
PhysioNet,WESAD,subject_zscore,mmd,9,0.7883409269085249,0.7516166554037589,0.8564189381114153
PhysioNet,WESAD,subject_zscore,dann,9,0.8083237703521071,0.7828699521563116,0.8757058616340767
PhysioNet,WESAD,subject_zscore,subject_dann,9,0.7804443661731789,0.754377120542859,0.8708202197402656
