split,accuracy,balanced_accuracy,macro_f1,inner_cv_balanced_accuracy,best_params,task,normalisation,modality,model
18,0.7992125984251969,0.7956342827750273,0.7932883335726937,0.8095946312928576,"{""n_estimators"": 600, ""max_depth"": 15, ""min_samples_leaf"": 1, ""max_features"": 0.5}",shared_Baseline_vs_Stress_pooled,none,physiology_only,random_forest
19,0.8735177865612648,0.8622128096521628,0.8677124183006536,0.7351233661106122,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_leaf"": 1, ""max_features"": 0.5}",shared_Baseline_vs_Stress_pooled,none,physiology_only,random_forest
0,0.8924302788844621,0.8842556253270539,0.8879853225566519,0.7864921384088136,"{""layers"": ""128-64"", ""alpha"": 0.0434004609803768, ""learning_rate_init"": 0.0021913664766444376}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
1,0.7943548387096774,0.7936486486486487,0.7891402564059817,0.7924516749455838,"{""layers"": ""128-64"", ""alpha"": 0.00047509237210306113, ""learning_rate_init"": 0.002346599645859088}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
2,0.828125,0.8076515009673595,0.8158875449493298,0.8049459138744854,"{""layers"": ""64-32"", ""alpha"": 0.061398200653012186, ""learning_rate_init"": 0.004777896297660267}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
3,0.749034749034749,0.7473764490543013,0.7451443450353483,0.8152591333130413,"{""layers"": ""32"", ""alpha"": 0.012633546248734983, ""learning_rate_init"": 0.009233561060506776}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
4,0.7878787878787878,0.7743799241318938,0.7786163522012579,0.8024806852693726,"{""layers"": ""128-64"", ""alpha"": 1.5177015613440395e-05, ""learning_rate_init"": 0.0012012134341810793}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
5,0.7567567567567568,0.7657657657657657,0.7562334732659068,0.8218712776124546,"{""layers"": ""128-64"", ""alpha"": 1.2351860260855013e-05, ""learning_rate_init"": 0.0014299660158045495}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
6,0.8380566801619433,0.8319727891156463,0.8319727891156463,0.792877411238468,"{""layers"": ""128-64"", ""alpha"": 0.0005656733313644111, ""learning_rate_init"": 0.0029632221591749585}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
7,0.803088803088803,0.7979255643685175,0.7982773628991615,0.7961523878855278,"{""layers"": ""128-64"", ""alpha"": 7.137422643361827e-05, ""learning_rate_init"": 0.0008021358442025313}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
8,0.7137254901960784,0.7015976256630462,0.7032094513799205,0.8452869282806962,"{""layers"": ""128-64"", ""alpha"": 3.7576622001713814e-05, ""learning_rate_init"": 0.008428311484045345}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
9,0.8275862068965517,0.8218918918918918,0.8230028482300284,0.8272848172170834,"{""layers"": ""64-32"", ""alpha"": 0.01472949920934133, ""learning_rate_init"": 0.0033315972643002487}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
10,0.8404669260700389,0.8405607476635514,0.8372739486973577,0.7816864651066644,"{""layers"": ""32"", ""alpha"": 0.00019637228786388954, ""learning_rate_init"": 0.008338191111196784}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
11,0.8390804597701149,0.8224772291466922,0.8297826086956521,0.7929436165785355,"{""layers"": ""32"", ""alpha"": 0.006575731496493722, ""learning_rate_init"": 0.005613193438550062}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
12,0.6956521739130435,0.7121943371943372,0.6954809060072218,0.7813088365735426,"{""layers"": ""64"", ""alpha"": 0.03579180690905979, ""learning_rate_init"": 0.0076795833104922745}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
13,0.8627450980392157,0.8590476190476191,0.8585331832807621,0.8099710033732507,"{""layers"": ""32"", ""alpha"": 0.0004347860149886914, ""learning_rate_init"": 0.008678288249158145}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
14,0.83203125,0.8214576930314245,0.82508937792961,0.8112125063495329,"{""layers"": ""128-64"", ""alpha"": 0.0347793495262161, ""learning_rate_init"": 0.0020903921922040716}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
15,0.7782101167315175,0.7819724086502611,0.7759166628424579,0.8147789685388392,"{""layers"": ""64"", ""alpha"": 0.00014892662546680095, ""learning_rate_init"": 0.0028476122268052697}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
16,0.7928286852589641,0.7924983692106979,0.7891846491794805,0.8119716473150572,"{""layers"": ""64-32"", ""alpha"": 0.06565445795376663, ""learning_rate_init"": 0.007520957911362779}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
17,0.7529411764705882,0.7709750566893423,0.7529411764705882,0.789175326287645,"{""layers"": ""64-32"", ""alpha"": 1.3756979825919072e-05, ""learning_rate_init"": 0.0052632501852814696}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
18,0.7322834645669292,0.7084806789686877,0.7128989361702127,0.8126884959878726,"{""layers"": ""64-32"", ""alpha"": 0.00042530548109291394, ""learning_rate_init"": 0.003135594968754523}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
19,0.857707509881423,0.8380824027724296,0.8476515455640306,0.7762041165678388,"{""layers"": ""32"", ""alpha"": 0.00017313444668462193, ""learning_rate_init"": 0.008365673952564455}",shared_Baseline_vs_Stress_pooled,none,physiology_only,mlp
0,0.8326693227091634,0.8276098901098901,0.8276098901098901,0.7225604991472618,"{""n_estimators"": 600, ""max_depth"": 6, ""learning_rate"": 0.16064346118594372, ""subsample"": 0.7327608329426609, ""colsample_bytree"": 0.8574924866480413, ""min_child_weight"": 1, ""gamma"": 2.2393511642836863, ""reg_lambda"": 0.26265458771675043}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
1,0.6854838709677419,0.6878378378378378,0.6808131476470201,0.722331696989782,"{""n_estimators"": 600, ""max_depth"": 6, ""learning_rate"": 0.09581820639328964, ""subsample"": 0.8365631058845976, ""colsample_bytree"": 0.9313589735794833, ""min_child_weight"": 4, ""gamma"": 0.06813332929906862, ""reg_lambda"": 7.351081041162651}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
2,0.7578125,0.7404980340760157,0.7447082287846619,0.7052406257763401,"{""n_estimators"": 250, ""max_depth"": 4, ""learning_rate"": 0.28567970923543323, ""subsample"": 0.9141008325076468, ""colsample_bytree"": 0.6080146390853697, ""min_child_weight"": 5, ""gamma"": 0.13907028775600916, ""reg_lambda"": 0.8377046273208631}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
3,0.6872586872586872,0.6817876754118365,0.6810975146309949,0.7583415326957509,"{""n_estimators"": 450, ""max_depth"": 7, ""learning_rate"": 0.1049126951254897, ""subsample"": 0.8756721655019657, ""colsample_bytree"": 0.6868000620744641, ""min_child_weight"": 7, ""gamma"": 1.6992433197840895, ""reg_lambda"": 0.522855414299136}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
4,0.7689393939393939,0.77347534286548,0.7679772933565778,0.7310563451478568,"{""n_estimators"": 600, ""max_depth"": 6, ""learning_rate"": 0.2132664185469497, ""subsample"": 0.939451263309655, ""colsample_bytree"": 0.8790389088197671, ""min_child_weight"": 1, ""gamma"": 4.074391141144721, ""reg_lambda"": 0.2619354263436578}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
5,0.667953667953668,0.6599099099099099,0.6602501525320317,0.7464622122877492,"{""n_estimators"": 250, ""max_depth"": 5, ""learning_rate"": 0.13626781937256166, ""subsample"": 0.7767633573420095, ""colsample_bytree"": 0.5534386645647981, ""min_child_weight"": 1, ""gamma"": 0.8406642045445879, ""reg_lambda"": 0.012976090044976258}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
6,0.7206477732793523,0.7397278911564626,0.7201891346106486,0.7664774565508421,"{""n_estimators"": 350, ""max_depth"": 4, ""learning_rate"": 0.08331170661632406, ""subsample"": 0.9292136145374296, ""colsample_bytree"": 0.9202573769922042, ""min_child_weight"": 5, ""gamma"": 0.04385801663690503, ""reg_lambda"": 0.017067685813932466}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
7,0.5637065637065637,0.5922513727882855,0.5592651155786461,0.7273990915216441,"{""n_estimators"": 200, ""max_depth"": 6, ""learning_rate"": 0.12984390345892083, ""subsample"": 0.9847604528677986, ""colsample_bytree"": 0.6566134265680481, ""min_child_weight"": 2, ""gamma"": 0.2030457304681338, ""reg_lambda"": 1.0971347479783742}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
8,0.7686274509803922,0.7631346299570598,0.7627906976744186,0.732258897976779,"{""n_estimators"": 200, ""max_depth"": 6, ""learning_rate"": 0.07641410275051386, ""subsample"": 0.6161147531363154, ""colsample_bytree"": 0.5478546640295405, ""min_child_weight"": 8, ""gamma"": 0.308790523609497, ""reg_lambda"": 0.08399798969871072}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
9,0.7509578544061303,0.7353153153153154,0.7389397553281527,0.771292608823397,"{""n_estimators"": 250, ""max_depth"": 6, ""learning_rate"": 0.026131711331443017, ""subsample"": 0.6207721265735412, ""colsample_bytree"": 0.7497592386655598, ""min_child_weight"": 1, ""gamma"": 1.0495928526882903, ""reg_lambda"": 0.014041478474273589}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
10,0.8326848249027238,0.827196261682243,0.8276324614352784,0.7397795264555743,"{""n_estimators"": 250, ""max_depth"": 5, ""learning_rate"": 0.023507272911458838, ""subsample"": 0.8829827795085943, ""colsample_bytree"": 0.9278905562030569, ""min_child_weight"": 1, ""gamma"": 0.19957082058992864, ""reg_lambda"": 1.7027470025478149}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
11,0.8314176245210728,0.831285953978907,0.8290053603335319,0.689291221375834,"{""n_estimators"": 250, ""max_depth"": 7, ""learning_rate"": 0.12490551309929833, ""subsample"": 0.939072407323518, ""colsample_bytree"": 0.6163072025472257, ""min_child_weight"": 10, ""gamma"": 2.064891822255768, ""reg_lambda"": 3.258206078095793}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
12,0.7865612648221344,0.7705276705276706,0.7751481237656352,0.7344991922572301,"{""n_estimators"": 200, ""max_depth"": 8, ""learning_rate"": 0.1105711424884931, ""subsample"": 0.6408119926393925, ""colsample_bytree"": 0.5265893583346701, ""min_child_weight"": 7, ""gamma"": 0.16863295816162516, ""reg_lambda"": 0.79363423144151}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
13,0.7725490196078432,0.7723809523809524,0.7681818181818182,0.7128671072406235,"{""n_estimators"": 550, ""max_depth"": 3, ""learning_rate"": 0.15937591880117066, ""subsample"": 0.9384172709942807, ""colsample_bytree"": 0.594250203826581, ""min_child_weight"": 10, ""gamma"": 1.3236767016025244, ""reg_lambda"": 0.8279873599648891}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
14,0.78515625,0.7864580066486859,0.7819589624467673,0.7200077602736311,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.0419929302316829, ""subsample"": 0.6197699536566793, ""colsample_bytree"": 0.6067554456914365, ""min_child_weight"": 3, ""gamma"": 0.6961508236975638, ""reg_lambda"": 0.7384949205813048}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
15,0.7354085603112841,0.7437857320407656,0.7342457420924574,0.707999796791972,"{""n_estimators"": 500, ""max_depth"": 7, ""learning_rate"": 0.09004495683111156, ""subsample"": 0.7240632831347218, ""colsample_bytree"": 0.5362430138898799, ""min_child_weight"": 4, ""gamma"": 0.6005946931501718, ""reg_lambda"": 8.657076959766355}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
16,0.8127490039840638,0.8069471624266145,0.8073550304554435,0.6925047880024313,"{""n_estimators"": 100, ""max_depth"": 6, ""learning_rate"": 0.045173436415172574, ""subsample"": 0.7871984589519844, ""colsample_bytree"": 0.8305296673824798, ""min_child_weight"": 7, ""gamma"": 1.316647422227819, ""reg_lambda"": 0.010825221745732572}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
17,0.6078431372549019,0.624244142101285,0.6077888519748984,0.7745720760019751,"{""n_estimators"": 400, ""max_depth"": 6, ""learning_rate"": 0.05178815131230349, ""subsample"": 0.7131952643427965, ""colsample_bytree"": 0.6488628591508858, ""min_child_weight"": 6, ""gamma"": 1.9802371802351326, ""reg_lambda"": 2.3232830772238438}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
18,0.7834645669291339,0.7715874750851925,0.7736075323707197,0.7360449249890765,"{""n_estimators"": 150, ""max_depth"": 8, ""learning_rate"": 0.014161010175966545, ""subsample"": 0.7184926981951875, ""colsample_bytree"": 0.5882376446934231, ""min_child_weight"": 2, ""gamma"": 4.901923500129253, ""reg_lambda"": 0.19406813580825238}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
19,0.7984189723320159,0.7883776151970221,0.7908921481241391,0.7085700501146888,"{""n_estimators"": 600, ""max_depth"": 7, ""learning_rate"": 0.025814840276064982, ""subsample"": 0.833656552478883, ""colsample_bytree"": 0.7747597007657114, ""min_child_weight"": 1, ""gamma"": 0.0458616578751167, ""reg_lambda"": 1.8134757686165797}",shared_Baseline_vs_Stress_pooled,none,acc_only,xgboost
0,0.8565737051792829,0.8480180533751962,0.8508910891089109,0.7009352461567407,"{""n_estimators"": 200, ""max_depth"": 11, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
1,0.7096774193548387,0.7081081081081081,0.7034281158650013,0.7303246597559463,"{""n_estimators"": 400, ""max_depth"": 13, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
2,0.79296875,0.7782250514884853,0.7829502007646654,0.6799996630353773,"{""n_estimators"": 300, ""max_depth"": 15, ""min_samples_leaf"": 3, ""max_features"": 0.5}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
3,0.7606177606177607,0.762202562538133,0.7579877019532192,0.7634608244657767,"{""n_estimators"": 500, ""max_depth"": 16, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
4,0.7840909090909091,0.7878902830463963,0.7829667556068364,0.722094296037076,"{""n_estimators"": 600, ""max_depth"": 13, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
5,0.7644787644787645,0.7623873873873874,0.7608277699562499,0.7424778626041215,"{""n_estimators"": 400, ""max_depth"": 15, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
6,0.7327935222672065,0.746734693877551,0.7315217391304347,0.7624830735691793,"{""n_estimators"": 500, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
7,0.5752895752895753,0.6011287370347773,0.5724789915966386,0.7123956637190864,"{""n_estimators"": 500, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
8,0.8235294117647058,0.8220825966153069,0.8199406863437367,0.6983208457321594,"{""n_estimators"": 600, ""max_depth"": 9, ""min_samples_leaf"": 1, ""max_features"": 0.5}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
9,0.7471264367816092,0.7319819819819819,0.735375445495883,0.7631396051038908,"{""n_estimators"": 600, ""max_depth"": 11, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",shared_Baseline_vs_Stress_pooled,none,acc_only,random_forest
