features,test_dataset,trained_on,split,balanced_accuracy,auroc
hr_hrv_eda,WESAD,all_datasets,11,0.9346918202764978,0.9811347926267282
hr_hrv_eda,WESAD,within_dataset,12,0.8908543069833392,0.9510102800425381
hr_hrv_eda,WESAD,other_datasets_only,12,0.7147819922013471,0.8036866359447005
hr_hrv_eda,WESAD,all_datasets,12,0.8447713576745834,0.9238567883729174
hr_hrv_eda,WESAD,within_dataset,13,0.7672811059907834,0.886873792180764
hr_hrv_eda,WESAD,other_datasets_only,13,0.8456221198156681,0.881745205886725
hr_hrv_eda,WESAD,all_datasets,13,0.8260368663594471,0.9223279322134681
hr_hrv_eda,WESAD,within_dataset,14,0.850660001562134,0.9625868936967897
hr_hrv_eda,WESAD,other_datasets_only,14,0.794462235413575,0.891939389205655
hr_hrv_eda,WESAD,all_datasets,14,0.8906506287588847,0.9745372178395689
hr_hrv_eda,WESAD,within_dataset,15,0.6917257032808308,0.8232340601141757
hr_hrv_eda,WESAD,other_datasets_only,15,0.5617305179173258,0.5675768622326157
hr_hrv_eda,WESAD,all_datasets,15,0.7349886512139763,0.8262604030538552
hr_hrv_eda,WESAD,within_dataset,16,0.9272098868873062,0.9875017455662617
hr_hrv_eda,WESAD,other_datasets_only,16,0.6697039519620165,0.7848065912582043
hr_hrv_eda,WESAD,all_datasets,16,0.8735511800027929,0.9519620164781455
hr_hrv_eda,WESAD,within_dataset,17,0.8468915343915344,0.9922839506172839
hr_hrv_eda,WESAD,other_datasets_only,17,0.7880291005291005,0.9038065843621399
hr_hrv_eda,WESAD,all_datasets,17,0.8842592592592593,0.9849353321575544
hr_hrv_eda,WESAD,within_dataset,18,0.811046511627907,0.916046511627907
hr_hrv_eda,WESAD,other_datasets_only,18,0.8031007751937984,0.8879844961240311
hr_hrv_eda,WESAD,all_datasets,18,0.8321705426356589,0.9436434108527132
hr_hrv_eda,WESAD,within_dataset,19,0.8834378733572282,0.9634109916367981
hr_hrv_eda,WESAD,other_datasets_only,19,0.6780167264038233,0.695489844683393
hr_hrv_eda,WESAD,all_datasets,19,0.7646356033452808,0.8938918757467145
