train,test,normalisation,method,seed,balanced_accuracy,macro_f1,auroc
WESAD,PhysioNet,subject_zscore,subject_dann,4,0.4944350122618374,0.4132596816770649,0.5665440482927749
WESAD,PhysioNet,subject_zscore,source_only,5,0.5075339558573854,0.455313617159571,0.5422797585361252
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),5,0.910958904109589,0.6685191238966982,0.9808219178082191
WESAD,PhysioNet,subject_zscore,coral,5,0.5075339558573854,0.455313617159571,0.5449443501226183
WESAD,PhysioNet,subject_zscore,mmd,5,0.5338379551028107,0.5075425624172714,0.5608139973589888
WESAD,PhysioNet,subject_zscore,dann,5,0.5079348236181852,0.4634154783331026,0.5580079230333901
WESAD,PhysioNet,subject_zscore,subject_dann,5,0.5213521033767213,0.44658457565581006,0.5756225240520657
WESAD,PhysioNet,subject_zscore,source_only,6,0.49231277117524996,0.43177141788252893,0.5130635729107715
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),6,0.910958904109589,0.6685191238966982,0.947945205479452
WESAD,PhysioNet,subject_zscore,coral,6,0.49231277117524996,0.43177141788252893,0.5146906244104886
WESAD,PhysioNet,subject_zscore,mmd,6,0.5244647236370497,0.4915979853479854,0.5567817392944727
WESAD,PhysioNet,subject_zscore,dann,6,0.49603848330503675,0.4510293956376943,0.5340030182984342
WESAD,PhysioNet,subject_zscore,subject_dann,6,0.5300179211469535,0.47256282344165235,0.6154027541973213
WESAD,PhysioNet,subject_zscore,source_only,7,0.4891883606866629,0.42501759324419425,0.538577626862856
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),7,0.910958904109589,0.6685191238966982,0.9589041095890412
WESAD,PhysioNet,subject_zscore,coral,7,0.49120448971892094,0.427947802954395,0.5365497076023392
WESAD,PhysioNet,subject_zscore,mmd,7,0.5195246179966044,0.4868017399267399,0.5488587059045464
WESAD,PhysioNet,subject_zscore,dann,7,0.4886813808715337,0.4350999535099953,0.5337436332767402
WESAD,PhysioNet,subject_zscore,subject_dann,7,0.5003654970760234,0.476742793601916,0.5199962271269573
WESAD,PhysioNet,subject_zscore,source_only,8,0.4930201848707791,0.4260105241496899,0.5249245425391436
WESAD,PhysioNet,subject_zscore,finetune_k5 (uses target labels),8,0.8904109589041096,0.6307692307692307,0.9534246575342465
WESAD,PhysioNet,subject_zscore,coral,8,0.49886813808715336,0.42993197278911566,0.5269760422561781
WESAD,PhysioNet,subject_zscore,mmd,8,0.5316213921901528,0.5020796197266786,0.5560743255989437
WESAD,PhysioNet,subject_zscore,dann,8,0.5137827768345595,0.46765996765996765,0.5663082437275986
