dataset,subject_id,subject_uid,harmonized_label,timestamp_start,temp_available,r1_range,r2_slope,r3_temp,invalid_frac,invalid_frac_eda_rules,raw_eda_range,raw_eda_mean
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,330.0,True,0.0,0.0,0.6,0.8333333333333334,0.0,0.029469999999999996,0.092917725
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,360.0,True,0.0,0.0,0.7833333333333333,0.9666666666666667,0.0,0.028190000000000007,0.10044555000000001
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,390.0,True,0.0,0.0,0.85,0.9666666666666667,0.0,0.026908,0.10263981666666666
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,420.0,True,0.0,0.0,0.9333333333333333,1.0,0.0,0.02434499999999999,0.10358477083333333
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,450.0,True,0.0,0.0,0.8833333333333333,1.0,0.0,0.026908,0.10112352499999999
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,480.0,True,0.0,0.0,0.95,1.0,0.0,0.025626999999999997,0.10002906666666665
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,510.0,True,0.0,0.0,1.0,1.0,0.0,0.021782999999999997,0.10265584999999998
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,540.0,True,0.0,0.0,1.0,1.0,0.0,0.028188999999999992,0.10037078749999999
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,570.0,True,0.0,0.0,1.0,1.0,0.0,0.09353700000000001,0.09479166666666666
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,600.0,True,0.0,0.0,1.0,1.0,0.0,0.094818,0.09525081666666665
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,630.0,True,0.0,0.0,1.0,1.0,0.0,0.073036,0.09969272083333333
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,660.0,True,0.0,0.0,1.0,1.0,0.0,0.03972099999999999,0.1018443
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,960.0,True,0.025,0.0,1.0,1.0,0.19166666666666668,0.112757,0.09326472916666667
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,990.0,True,0.0,0.0,1.0,1.0,0.0,0.085849,0.10131578333333333
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1020.0,True,0.0,0.0,1.0,1.0,0.0,0.083287,0.10611544583333332
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1050.0,True,0.0,0.0,1.0,1.0,0.0,0.033315,0.10803209583333333
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1080.0,True,0.0,0.0,1.0,1.0,0.0,0.05381600000000002,0.10940950416666667
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1110.0,True,0.0,0.0,1.0,1.0,0.0,0.049972000000000016,0.10873680833333334
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1380.0,True,0.0,0.0,1.0,1.0,0.0,0.11660099999999998,0.10944155833333333
Campanella2024,subject_07,Campanella2024:subject_07,Manual task,1410.0,True,0.0,0.0,1.0,1.0,0.0,0.11660099999999998,0.113061325
Campanella2024,subject_07,Campanella2024:subject_07,Stress,1650.0,True,0.0,0.0,1.0,1.0,0.0,0.01025100000000001,0.12555435416666666
Campanella2024,subject_07,Campanella2024:subject_07,Stress,1680.0,True,0.0,0.0,1.0,1.0,0.0,0.007688,0.12510590416666667
Campanella2024,subject_07,Campanella2024:subject_07,Stress,1710.0,True,0.0,0.0,1.0,1.0,0.0,0.007688,0.12551702916666668
Campanella2024,subject_07,Campanella2024:subject_07,Stress,1740.0,True,0.0,0.0,1.0,1.0,0.0,0.014094999999999996,0.12549565000000001
Campanella2024,subject_08,Campanella2024:subject_08,Baseline,15.0,True,0.0,0.0,0.0,0.0,0.0,0.128133,0.3148068958333333
Campanella2024,subject_08,Campanella2024:subject_08,Baseline,45.0,True,0.0,0.0,0.0,0.0,0.0,0.107632,0.33144287916666665
Campanella2024,subject_08,Campanella2024:subject_08,Baseline,75.0,True,0.0,0.0,0.0,0.0,0.0,0.107632,0.3540744625
Campanella2024,subject_08,Campanella2024:subject_08,Baseline,105.0,True,0.0,0.0,0.0,0.0,0.0,0.198606,0.35758212083333335
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,240.0,True,0.0,0.0,0.0,0.0,0.0,0.130695,0.41269012083333334
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,270.0,True,0.0,0.0,0.0,0.0,0.0,0.348522,0.3435675458333333
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,300.0,True,0.0,0.0,0.0,0.0,0.0,0.249859,0.23988115
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,330.0,True,0.0,0.0,0.0,0.0,0.0,0.224232,0.2031390416666667
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,360.0,True,0.0,0.0,0.0,0.0,0.0,0.224232,0.22013806249999998
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,390.0,True,0.0,0.0,0.0,0.0,0.0,0.08200499999999997,0.21807192083333332
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,420.0,True,0.0,0.0,0.0,0.0,0.0,0.10635,0.21018105833333334
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,450.0,True,0.0,0.0,0.0,0.0,0.0,0.11019399999999999,0.19705273333333334
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,480.0,True,0.0,0.0,0.0,0.0,0.0,0.08841199999999999,0.19930575000000003
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,510.0,True,0.0,0.0,0.0,0.0,0.0,0.090975,0.19322474166666667
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,540.0,True,0.0,0.0,0.0,0.0,0.0,0.04356499999999999,0.16655697083333335
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,570.0,True,0.0,0.0,0.0,0.0,0.0,0.05509699999999999,0.15056165000000002
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,600.0,True,0.0,0.0,0.0,0.0,0.0,0.043565000000000006,0.1457193125
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,630.0,True,0.0,0.0,0.0,0.0,0.0,0.04228399999999999,0.15057773333333335
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,660.0,True,0.0,0.0,0.0,0.0,0.0,0.05381599999999999,0.1488105166666667
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,960.0,True,0.0125,0.0,0.0,0.175,0.175,0.229358,0.1920501875
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,990.0,True,0.0,0.0,0.0,0.0,0.0,0.10378799999999999,0.21657703749999999
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1020.0,True,0.0,0.0,0.0,0.0,0.0,0.128133,0.2246280791666667
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1050.0,True,0.0,0.0,0.0,0.0,0.0,0.128133,0.2249377625
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1080.0,True,0.0,0.0,0.0,0.0,0.0,0.07047400000000001,0.21086978333333334
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1110.0,True,0.0,0.0,0.0,0.0,0.0,0.069192,0.19640135
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1380.0,True,0.0,0.0,0.0,0.0,0.0,0.14222800000000002,0.2633829541666667
Campanella2024,subject_08,Campanella2024:subject_08,Manual task,1410.0,True,0.0,0.0,0.0,0.0,0.0,0.178105,0.29695380416666667
Campanella2024,subject_08,Campanella2024:subject_08,Stress,1650.0,True,0.0,0.0,0.0,0.0,0.0,0.369023,0.4421423208333334
Campanella2024,subject_08,Campanella2024:subject_08,Stress,1680.0,True,0.0,0.0,0.0,0.0,0.0,0.5648,0.4472302416666667
Campanella2024,subject_08,Campanella2024:subject_08,Stress,1710.0,True,0.0,0.0,0.0,0.0,0.0,0.527909,0.4174842333333333
Campanella2024,subject_08,Campanella2024:subject_08,Stress,1740.0,True,0.0,0.0,0.0,0.0,0.0,0.438215,0.41427557083333333
Campanella2024,subject_09,Campanella2024:subject_09,Baseline,15.0,True,0.0,0.0,0.0,0.0,0.0,0.024347000000000008,0.16947701249999997
Campanella2024,subject_09,Campanella2024:subject_09,Baseline,45.0,True,0.0,0.0,0.0,0.05,0.0,0.029472000000000026,0.17814252083333332
Campanella2024,subject_09,Campanella2024:subject_09,Baseline,75.0,True,0.0,0.0,0.43333333333333335,0.55,0.0,0.02819100000000002,0.18958437083333335
Campanella2024,subject_09,Campanella2024:subject_09,Baseline,105.0,True,0.0,0.0,0.9333333333333333,1.0,0.0,0.03459799999999999,0.20290032083333334
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,240.0,True,0.0,0.0,0.13333333333333333,0.25,0.0,0.04228700000000002,0.21748703333333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,270.0,True,0.0,0.0,0.0,0.0,0.0,0.030754000000000004,0.22211076666666668
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,300.0,True,0.0,0.0,0.0,0.0,0.0,0.03331700000000001,0.22486580416666666
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,330.0,True,0.0,0.0,0.0,0.0,0.0,0.03459800000000002,0.22976719583333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,360.0,True,0.0,0.0,0.0,0.0,0.0,0.03203600000000001,0.2351384708333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,390.0,True,0.0,0.0,0.0,0.0,0.0,0.04613099999999998,0.23964475416666667
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,420.0,True,0.0,0.0,0.0,0.0,0.0,0.04356799999999997,0.24589160000000004
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,450.0,True,0.0,0.0,0.0,0.0,0.0,0.03972399999999998,0.25049394166666666
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,480.0,True,0.0,0.0,0.0,0.0,0.0,0.09098,0.2548026583333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,510.0,True,0.0,0.0,0.016666666666666666,0.18333333333333332,0.0,0.09098,0.2594745083333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,540.0,True,0.0,0.0,0.13333333333333333,0.38333333333333336,0.0,0.048694000000000015,0.2622829208333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,570.0,True,0.0,0.0,0.6166666666666667,0.7,0.0,0.07175799999999999,0.2704892666666667
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,600.0,True,0.0,0.0,1.0,1.0,0.0,0.20630700000000002,0.2776224708333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,630.0,True,0.0,0.0,1.0,1.0,0.0,0.20630700000000002,0.28890421250000003
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,660.0,True,0.0,0.0,1.0,1.0,0.0,0.04613100000000003,0.3057387041666667
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,960.0,True,0.0,0.0,0.4666666666666667,0.7833333333333333,0.0,0.06150800000000001,0.3293433125
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,990.0,True,0.0,0.0,0.08333333333333333,0.6333333333333333,0.0,0.07560300000000003,0.3392688583333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1020.0,True,0.0,0.0,0.1,0.6333333333333333,0.0,0.053820000000000034,0.35420261666666664
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1050.0,True,0.0,0.0,0.05,0.2833333333333333,0.0,0.06278899999999998,0.36481163749999995
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1080.0,True,0.0,0.0,0.0,0.0,0.0,0.060226999999999975,0.3667177208333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1110.0,True,0.0,0.0,0.0,0.0,0.0,0.22937200000000008,0.3739362958333333
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1380.0,True,0.0,0.0,0.0,0.0,0.0,0.03588000000000002,0.4162228
Campanella2024,subject_09,Campanella2024:subject_09,Manual task,1410.0,True,0.0,0.0,0.0,0.0,0.0,0.04741200000000001,0.41717848750000003
Campanella2024,subject_09,Campanella2024:subject_09,Stress,1650.0,True,0.0,0.0,0.0,0.0,0.0,0.019220999999999988,0.4042682791666667
Campanella2024,subject_09,Campanella2024:subject_09,Stress,1680.0,True,0.0,0.0,0.0,0.0,0.0,0.033316999999999986,0.4099705666666667
Campanella2024,subject_09,Campanella2024:subject_09,Stress,1710.0,True,0.0,0.0,0.0,0.0,0.0,0.066633,0.430900225
Campanella2024,subject_09,Campanella2024:subject_09,Stress,1740.0,True,0.0,0.0,0.0,0.0,0.0,0.07175899999999996,0.46729756249999993
Campanella2024,subject_10,Campanella2024:subject_10,Baseline,15.0,True,0.0,0.0,1.0,1.0,0.0,0.078166,0.1503252625
Campanella2024,subject_10,Campanella2024:subject_10,Baseline,45.0,True,0.0,0.0,1.0,1.0,0.0,0.02690999999999999,0.15496500416666667
Campanella2024,subject_10,Campanella2024:subject_10,Baseline,75.0,True,0.0,0.0,1.0,1.0,0.0,0.046131000000000005,0.15841946666666668
Campanella2024,subject_10,Campanella2024:subject_10,Baseline,105.0,True,0.0,0.0,1.0,1.0,0.0,0.069196,0.147591575
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,240.0,True,0.0,0.0,1.0,1.0,0.0,0.07304000000000002,0.21219587916666666
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,270.0,True,0.0,0.0,1.0,1.0,0.0,0.05766400000000002,0.21488682500000003
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,300.0,True,0.0,0.0,1.0,1.0,0.0,0.048694000000000015,0.21440095833333336
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,330.0,True,0.0,0.0,1.0,1.0,0.0,0.061507000000000006,0.2184747791666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,360.0,True,0.0,0.0,1.0,1.0,0.0,0.06663299999999997,0.22100554583333334
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,390.0,True,0.0,0.0,1.0,1.0,0.0,0.10891999999999999,0.23635040416666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,420.0,True,0.0,0.0,1.0,1.0,0.0,0.13710999999999998,0.2646214875
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,450.0,True,0.0,0.0,1.0,1.0,0.0,0.140955,0.30086399999999996
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,480.0,True,0.0,0.0,1.0,1.0,0.0,0.12173400000000001,0.32947142916666666
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,510.0,True,0.0,0.0,1.0,1.0,0.0,0.11404500000000001,0.34372175
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,540.0,True,0.0,0.0,1.0,1.0,0.0,0.238342,0.39334431249999996
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,570.0,True,0.0,0.0,1.0,1.0,0.0,0.256281,0.4482206166666666
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,600.0,True,0.0,0.0,0.5666666666666667,0.65,0.0,0.24474900000000005,0.5163541541666666
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,630.0,True,0.0,0.0,0.06666666666666667,0.15,0.0,0.25985899999999995,0.5524842916666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,660.0,True,0.0,0.0,0.0,0.0,0.0,0.341869,0.48703635000000006
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,960.0,True,0.0,0.0,0.0,0.0,0.0,0.067915,0.19657331249999999
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,990.0,True,0.0,0.0,0.0,0.0,0.0,0.07175899999999999,0.18707492916666665
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1020.0,True,0.0,0.0,0.0,0.0,0.0,0.06535200000000002,0.17735757916666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1050.0,True,0.0,0.0,0.0,0.0,0.0,0.06535200000000002,0.17189556666666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1080.0,True,0.0,0.0,0.0,0.0,0.0,0.083291,0.1642071375
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1110.0,True,0.0,0.0,0.0,0.0,0.0,0.085854,0.14904915416666667
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1380.0,True,0.0,0.0,0.0,0.0,0.0,0.09226100000000001,0.2862292125
Campanella2024,subject_10,Campanella2024:subject_10,Manual task,1410.0,True,0.0,0.0,0.0,0.0,0.0,0.07175900000000002,0.30873395833333334
Campanella2024,subject_10,Campanella2024:subject_10,Stress,1650.0,True,0.0,0.0,0.0,0.0,0.0,0.04997499999999999,0.1939998625
Campanella2024,subject_10,Campanella2024:subject_10,Stress,1680.0,True,0.0,0.0,0.0,0.0,0.0,0.037161,0.19081238749999999
Campanella2024,subject_10,Campanella2024:subject_10,Stress,1710.0,True,0.0,0.0,0.0,0.0,0.0,0.06278900000000001,0.20198732083333332
Campanella2024,subject_10,Campanella2024:subject_10,Stress,1740.0,True,0.0,0.0,0.0,0.0,0.0,0.10763800000000001,0.20381866666666665
Campanella2024,subject_11,Campanella2024:subject_11,Baseline,15.0,True,0.0,0.0,1.0,1.0,0.0,0.019220000000000015,0.2775415
Campanella2024,subject_11,Campanella2024:subject_11,Baseline,45.0,True,0.0,0.0,1.0,1.0,0.0,0.019220000000000015,0.26858834583333324
Campanella2024,subject_11,Campanella2024:subject_11,Baseline,75.0,True,0.0,0.0,1.0,1.0,0.0,0.01921900000000004,0.26121012083333334
Campanella2024,subject_11,Campanella2024:subject_11,Baseline,105.0,True,0.0,0.0,1.0,1.0,0.0,0.017938999999999983,0.25721129583333335
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,240.0,True,0.0,0.0,1.0,1.0,0.0,0.171699,0.3352442
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,270.0,True,0.0,0.0,1.0,1.0,0.0,0.331865,0.42491609166666666
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,300.0,True,0.0,0.0,1.0,1.0,0.0,0.524064,0.5468929958333334
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,330.0,True,0.0,0.0,1.0,1.0,0.0,0.685512,0.6974493416666666
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,360.0,True,0.0,0.0,1.0,1.0,0.0,0.451029,0.7896362083333334
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,390.0,True,0.0,0.0,1.0,1.0,0.0,0.23832799999999998,0.7600962125
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,420.0,True,0.0,0.0,1.0,1.0,0.0,0.30752,0.6915663458333333
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,450.0,True,0.0,0.0,1.0,1.0,0.0,0.28445599999999993,0.6382095625
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,480.0,True,0.0,0.0,1.0,1.0,0.0,0.320333,0.6868734458333333
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,510.0,True,0.0,0.0,1.0,1.0,0.0,0.22423300000000002,0.7543782458333332
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,540.0,True,0.0,0.0,1.0,1.0,0.0,0.30111299999999996,0.7534225999999999
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,570.0,True,0.0,0.0,1.0,1.0,0.0,0.30111299999999996,0.7762462916666666
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,600.0,True,0.0,0.0,1.0,1.0,0.0,0.226796,0.7651147458333334
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,630.0,True,0.0,0.0,1.0,1.0,0.0,0.279331,0.7426541208333333
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,660.0,True,0.0,0.0,1.0,1.0,0.0,0.31264499999999995,0.7293176
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,960.0,True,0.0,0.0,1.0,1.0,0.0,0.339553,0.5609667041666666
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,990.0,True,0.0,0.0,1.0,1.0,0.0,0.339553,0.5873887750000001
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1020.0,True,0.0,0.0,1.0,1.0,0.0,0.08456799999999998,0.5898286000000001
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1050.0,True,0.0,0.0,1.0,1.0,0.0,0.14735299999999996,0.6043289749999999
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1080.0,True,0.0,0.0,1.0,1.0,0.0,0.20116899999999993,0.6569169583333334
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1110.0,True,0.0,0.0,1.0,1.0,0.0,0.34980400000000006,0.690183575
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1380.0,True,0.0,0.0,1.0,1.0,0.0,0.9882050000000002,1.6487912708333332
Campanella2024,subject_11,Campanella2024:subject_11,Manual task,1410.0,True,0.0,0.0,1.0,1.0,0.0,0.8251769999999998,1.9569094208333335
Campanella2024,subject_11,Campanella2024:subject_11,Stress,1650.0,True,0.0,0.0,1.0,1.0,0.0,0.46512299999999995,1.3221226583333334
Campanella2024,subject_11,Campanella2024:subject_11,Stress,1680.0,True,0.0,0.0,1.0,1.0,0.0,0.8074380000000001,1.6249079791666667
Campanella2024,subject_11,Campanella2024:subject_11,Stress,1710.0,True,0.0,0.0,1.0,1.0,0.0,0.7907190000000002,2.0058173083333335
Campanella2024,subject_11,Campanella2024:subject_11,Stress,1740.0,True,0.0,0.0,1.0,1.0,0.0,0.6047260000000001,2.2434807083333337
Campanella2024,subject_12,Campanella2024:subject_12,Baseline,15.0,True,0.0,0.0,1.0,1.0,0.0,0.11403899999999995,0.45753655416666666
Campanella2024,subject_12,Campanella2024:subject_12,Baseline,45.0,True,0.0,0.0,1.0,1.0,0.0,0.07688,0.43753186666666666
Campanella2024,subject_12,Campanella2024:subject_12,Baseline,75.0,True,0.0,0.0,1.0,1.0,0.0,0.114039,0.41024484583333337
Campanella2024,subject_12,Campanella2024:subject_12,Baseline,105.0,True,0.0,0.0,1.0,1.0,0.0,0.06278500000000004,0.37910847500000006
Campanella2024,subject_12,Campanella2024:subject_12,Manual task,240.0,True,0.0,0.0,1.0,1.0,0.0,0.1934809999999999,0.8911012583333334
Campanella2024,subject_12,Campanella2024:subject_12,Manual task,270.0,True,0.0,0.0,1.0,1.0,0.0,0.22167099999999995,0.8994779958333333
Campanella2024,subject_12,Campanella2024:subject_12,Manual task,300.0,True,0.0,0.0,1.0,1.0,0.0,0.30239399999999994,0.8743212041666666
Campanella2024,subject_12,Campanella2024:subject_12,Manual task,330.0,True,0.0,0.0,1.0,1.0,0.0,0.30239399999999994,0.8478243249999999
